2005-01-03, Steady Climb, SP500: +nan%, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, PrevState: None, Score: 2
2005-09-14, Steady Climb, SP500: -0.74%, RSI: 60.3, VIX: 12.91, ATR: -0.0001, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2005-09-15, Trend Pullback, SP500: -0.32%, RSI: 59.3, VIX: 12.49, ATR: -0.0016, BBW: 0.03, PrevState: Steady Climb, Score: 12
2005-09-16, Steady Climb, SP500: -0.29%, RSI: 69.1, VIX: 11.22, ATR: -0.0033, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2005-09-19, Trend Pullback, SP500: -0.77%, RSI: 61.0, VIX: 12.14, ATR: -0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 10
2005-09-20, Steady Climb, SP500: -0.80%, RSI: 57.1, VIX: 12.64, ATR: 0.0009, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2005-09-21, Trend Pullback, SP500: -1.38%, RSI: 44.4, VIX: 13.79, ATR: -0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 10
2005-09-22, Steady Climb, SP500: -1.07%, RSI: 46.3, VIX: 13.33, ATR: -0.0043, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2005-09-23, Trend Pullback, SP500: -1.83%, RSI: 48.5, VIX: 12.96, ATR: -0.0055, BBW: 0.04, PrevState: Steady Climb, Score: 12
2005-09-26, Steady Climb, SP500: -1.25%, RSI: 38.3, VIX: 13.04, ATR: -0.0031, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2005-09-27, Trend Pullback, SP500: -0.47%, RSI: 35.8, VIX: 12.76, ATR: -0.0005, BBW: 0.03, PrevState: Steady Climb, Score: 10
2005-09-28, Steady Climb, SP500: +0.55%, RSI: 39.3, VIX: 12.63, ATR: 0.0010, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2005-09-29, Steady Climb, SP500: +1.08%, RSI: 40.2, VIX: 12.24, ATR: 0.0004, BBW: 0.03, PrevState: Steady Climb, Score: 8
2005-09-30, Steady Climb, SP500: +1.11%, RSI: 41.7, VIX: 11.92, ATR: 0.0021, BBW: 0.03, PrevState: Steady Climb, Score: 8
2005-10-03, Steady Climb, SP500: +0.91%, RSI: 46.4, VIX: 12.46, ATR: 0.0031, BBW: 0.03, PrevState: Steady Climb, Score: 8
2005-10-04, Trend Pullback, SP500: -0.10%, RSI: 41.1, VIX: 13.20, ATR: 0.0028, BBW: 0.03, PrevState: Steady Climb, Score: 8
2005-10-05, Steady Climb, SP500: -1.68%, RSI: 32.4, VIX: 14.55, ATR: -0.0005, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2005-10-06, Steady Climb, SP500: -2.95%, RSI: 22.3, VIX: 14.96, ATR: -0.0065, BBW: 0.04, PrevState: Steady Climb, Score: 6
2005-10-07, Steady Climb, SP500: -2.68%, RSI: 28.4, VIX: 14.59, ATR: -0.0088, BBW: 0.04, PrevState: Steady Climb, Score: 6
2005-10-10, Steady Climb, SP500: -3.21%, RSI: 28.8, VIX: 15.55, ATR: -0.0071, BBW: 0.05, PrevState: Steady Climb, Score: 6
2005-10-11, Steady Climb, SP500: -2.44%, RSI: 32.3, VIX: 15.63, ATR: -0.0046, BBW: 0.05, PrevState: Steady Climb, Score: 6
2005-10-12, Trend Pullback, SP500: -1.56%, RSI: 25.1, VIX: 16.22, ATR: -0.0023, BBW: 0.06, PrevState: Steady Climb, Score: 10
2005-10-13, Orderly Decline, SP500: -1.23%, RSI: 24.1, VIX: 16.47, ATR: -0.0033, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2005-10-14, Steady Climb, SP500: -0.78%, RSI: 32.6, VIX: 14.87, ATR: -0.0040, BBW: 0.06, PrevState: Orderly Decline, Score: 6
2005-10-17, Trend Pullback, SP500: +0.23%, RSI: 35.3, VIX: 14.67, ATR: -0.0008, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-10-18, Steady Climb, SP500: -0.57%, RSI: 30.2, VIX: 15.33, ATR: 0.0016, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2005-10-19, Steady Climb, SP500: +1.54%, RSI: 34.8, VIX: 13.50, ATR: 0.0012, BBW: 0.06, PrevState: Steady Climb, Score: 10
2005-10-20, Trend Pullback, SP500: +0.08%, RSI: 29.0, VIX: 16.11, ATR: 0.0025, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-10-21, Orderly Decline, SP500: -0.59%, RSI: 30.6, VIX: 16.13, ATR: -0.0010, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2005-10-24, Steady Climb, SP500: +0.78%, RSI: 44.1, VIX: 14.74, ATR: -0.0018, BBW: 0.06, PrevState: Orderly Decline, Score: 8
2005-10-25, Steady Climb, SP500: +1.56%, RSI: 50.1, VIX: 14.53, ATR: 0.0022, BBW: 0.06, PrevState: Steady Climb, Score: 12
2005-10-26, Trend Pullback, SP500: -0.37%, RSI: 50.0, VIX: 14.59, ATR: 0.0019, BBW: 0.06, PrevState: Steady Climb, Score: 12
2005-10-27, Volatile Chop, SP500: +0.09%, RSI: 43.0, VIX: 16.02, ATR: 0.0037, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2005-10-28, Steady Climb, SP500: +1.60%, RSI: 54.2, VIX: 14.25, ATR: -0.0008, BBW: 0.04, PrevState: Volatile Chop, Score: 12
2005-10-31, Steady Climb, SP500: +0.64%, RSI: 58.0, VIX: 15.32, ATR: -0.0016, BBW: 0.04, PrevState: Steady Climb, Score: 10
2005-11-01, Steady Climb, SP500: +0.52%, RSI: 59.2, VIX: 14.85, ATR: 0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 10
2005-11-02, Steady Climb, SP500: +1.96%, RSI: 62.9, VIX: 13.48, ATR: 0.0042, BBW: 0.04, PrevState: Steady Climb, Score: 12
2005-11-03, Steady Climb, SP500: +3.48%, RSI: 61.7, VIX: 13.00, ATR: 0.0062, BBW: 0.04, PrevState: Steady Climb, Score: 12
2005-11-04, Steady Climb, SP500: +1.81%, RSI: 60.8, VIX: 13.17, ATR: 0.0042, BBW: 0.05, PrevState: Steady Climb, Score: 12
2005-11-07, Steady Climb, SP500: +1.31%, RSI: 67.2, VIX: 13.10, ATR: 0.0036, BBW: 0.05, PrevState: Steady Climb, Score: 10
2005-11-08, Steady Climb, SP500: +1.32%, RSI: 59.8, VIX: 13.08, ATR: 0.0037, BBW: 0.05, PrevState: Steady Climb, Score: 10
2005-11-09, Trend Pullback, SP500: +0.48%, RSI: 71.3, VIX: 12.80, ATR: 0.0009, BBW: 0.05, PrevState: Steady Climb, Score: 8
2005-11-10, Steady Climb, SP500: +0.90%, RSI: 73.5, VIX: 11.90, ATR: -0.0000, BBW: 0.06, PrevState: Trend Pullback, Score: 8
2005-11-11, Steady Climb, SP500: +1.19%, RSI: 69.0, VIX: 11.63, ATR: 0.0016, BBW: 0.06, PrevState: Steady Climb, Score: 10
2005-11-14, Steady Climb, SP500: +0.90%, RSI: 70.4, VIX: 12.18, ATR: 0.0029, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-15, Steady Climb, SP500: +0.86%, RSI: 70.7, VIX: 12.23, ATR: 0.0036, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-16, Steady Climb, SP500: +0.87%, RSI: 82.4, VIX: 12.26, ATR: 0.0016, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-17, Steady Climb, SP500: +0.96%, RSI: 80.5, VIX: 11.25, ATR: -0.0004, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-18, Steady Climb, SP500: +1.10%, RSI: 79.6, VIX: 11.12, ATR: 0.0011, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-21, Steady Climb, SP500: +1.71%, RSI: 86.2, VIX: 10.82, ATR: 0.0034, BBW: 0.06, PrevState: Steady Climb, Score: 10
2005-11-22, Steady Climb, SP500: +2.62%, RSI: 85.0, VIX: 10.60, ATR: 0.0055, BBW: 0.07, PrevState: Steady Climb, Score: 10
2005-11-23, Steady Climb, SP500: +2.79%, RSI: 84.8, VIX: 10.96, ATR: 0.0057, BBW: 0.07, PrevState: Steady Climb, Score: 10
2005-11-25, Steady Climb, SP500: +2.05%, RSI: 85.4, VIX: 10.88, ATR: 0.0046, BBW: 0.07, PrevState: Steady Climb, Score: 10
2005-11-28, Steady Climb, SP500: +0.74%, RSI: 72.8, VIX: 11.84, ATR: 0.0040, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-29, Trend Pullback, SP500: +0.21%, RSI: 77.0, VIX: 11.89, ATR: 0.0010, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-11-30, Steady Climb, SP500: -0.93%, RSI: 68.5, VIX: 12.06, ATR: -0.0013, BBW: 0.06, PrevState: Trend Pullback, Score: 8
2005-12-01, Trend Pullback, SP500: -0.07%, RSI: 70.4, VIX: 11.24, ATR: -0.0034, BBW: 0.06, PrevState: Steady Climb, Score: 8
2005-12-02, Steady Climb, SP500: -0.25%, RSI: 69.1, VIX: 11.01, ATR: -0.0012, BBW: 0.06, PrevState: Trend Pullback, Score: 8
2005-12-05, Steady Climb, SP500: +0.37%, RSI: 67.4, VIX: 11.60, ATR: 0.0018, BBW: 0.05, PrevState: Steady Climb, Score: 8
2005-12-06, Trend Pullback, SP500: +0.49%, RSI: 72.2, VIX: 11.52, ATR: 0.0020, BBW: 0.05, PrevState: Steady Climb, Score: 8
2005-12-07, Steady Climb, SP500: +0.63%, RSI: 65.9, VIX: 12.18, ATR: 0.0021, BBW: 0.05, PrevState: Trend Pullback, Score: 10
2005-12-08, Trend Pullback, SP500: -0.70%, RSI: 59.0, VIX: 12.21, ATR: -0.0013, BBW: 0.04, PrevState: Steady Climb, Score: 12
2005-12-09, Steady Climb, SP500: -0.45%, RSI: 57.9, VIX: 11.69, ATR: -0.0018, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2005-12-12, Trend Pullback, SP500: -0.13%, RSI: 54.3, VIX: 11.47, ATR: -0.0011, BBW: 0.04, PrevState: Steady Climb, Score: 10
2005-12-13, Steady Climb, SP500: +0.30%, RSI: 54.7, VIX: 11.11, ATR: -0.0004, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2005-12-14, Steady Climb, SP500: +1.22%, RSI: 55.4, VIX: 10.48, ATR: 0.0019, BBW: 0.03, PrevState: Steady Climb, Score: 10
2005-12-15, Steady Climb, SP500: +1.20%, RSI: 52.1, VIX: 10.73, ATR: 0.0033, BBW: 0.02, PrevState: Steady Climb, Score: 10
2005-12-16, Steady Climb, SP500: +0.63%, RSI: 58.4, VIX: 10.68, ATR: 0.0028, BBW: 0.02, PrevState: Steady Climb, Score: 10
2005-12-19, Trend Pullback, SP500: -0.04%, RSI: 51.9, VIX: 11.38, ATR: 0.0014, BBW: 0.02, PrevState: Steady Climb, Score: 10
2005-12-20, Steady Climb, SP500: -0.62%, RSI: 58.7, VIX: 11.19, ATR: -0.0016, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2005-12-21, Trend Pullback, SP500: -0.78%, RSI: 48.0, VIX: 10.81, ATR: -0.0030, BBW: 0.02, PrevState: Steady Climb, Score: 12
2005-12-22, Steady Climb, SP500: -0.22%, RSI: 53.0, VIX: 10.29, ATR: -0.0019, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2005-12-23, Trend Pullback, SP500: +0.11%, RSI: 56.8, VIX: 10.27, ATR: 0.0004, BBW: 0.02, PrevState: Steady Climb, Score: 10
2005-12-27, Steady Climb, SP500: -0.27%, RSI: 43.9, VIX: 11.57, ATR: 0.0021, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2005-12-28, Trend Pullback, SP500: -0.12%, RSI: 50.7, VIX: 11.35, ATR: -0.0000, BBW: 0.02, PrevState: Steady Climb, Score: 10
2005-12-29, Steady Climb, SP500: -0.66%, RSI: 48.7, VIX: 11.61, ATR: -0.0017, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2005-12-30, Trend Pullback, SP500: -1.56%, RSI: 40.6, VIX: 12.07, ATR: -0.0030, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-01-03, Steady Climb, SP500: +0.01%, RSI: 55.3, VIX: 11.14, ATR: -0.0034, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2006-01-04, Steady Climb, SP500: +1.35%, RSI: 54.0, VIX: 11.37, ATR: 0.0011, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-01-05, Steady Climb, SP500: +1.22%, RSI: 50.5, VIX: 11.31, ATR: 0.0035, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-01-06, Steady Climb, SP500: +2.47%, RSI: 58.9, VIX: 11.00, ATR: 0.0049, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-01-09, Steady Climb, SP500: +3.35%, RSI: 63.9, VIX: 11.13, ATR: 0.0061, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-01-10, Steady Climb, SP500: +1.65%, RSI: 69.8, VIX: 10.86, ATR: 0.0042, BBW: 0.04, PrevState: Steady Climb, Score: 12
2006-01-11, Steady Climb, SP500: +1.63%, RSI: 71.7, VIX: 10.94, ATR: 0.0038, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-12, Steady Climb, SP500: +0.99%, RSI: 63.8, VIX: 11.20, ATR: 0.0035, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-13, Steady Climb, SP500: +0.17%, RSI: 62.1, VIX: 11.23, ATR: 0.0004, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-01-17, Trend Pullback, SP500: -0.56%, RSI: 58.4, VIX: 11.91, ATR: -0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 12
2006-01-18, Steady Climb, SP500: -0.91%, RSI: 63.8, VIX: 12.25, ATR: -0.0016, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-01-19, Trend Pullback, SP500: -0.71%, RSI: 66.2, VIX: 11.98, ATR: -0.0028, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-20, Steady Climb, SP500: -1.91%, RSI: 53.4, VIX: 14.56, ATR: -0.0009, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-01-23, Trend Pullback, SP500: -1.85%, RSI: 57.8, VIX: 13.93, ATR: -0.0040, BBW: 0.04, PrevState: Steady Climb, Score: 12
2006-01-24, Steady Climb, SP500: -1.25%, RSI: 48.8, VIX: 13.31, ATR: -0.0043, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2006-01-25, Trend Pullback, SP500: -1.04%, RSI: 44.5, VIX: 12.87, ATR: -0.0034, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-26, Steady Climb, SP500: -0.87%, RSI: 50.2, VIX: 12.42, ATR: -0.0028, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-01-27, Steady Climb, SP500: +1.76%, RSI: 49.0, VIX: 11.97, ATR: 0.0020, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-30, Steady Climb, SP500: +1.69%, RSI: 47.0, VIX: 12.39, ATR: 0.0036, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-01-31, Steady Climb, SP500: +1.04%, RSI: 44.5, VIX: 12.95, ATR: 0.0044, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-02-01, Steady Climb, SP500: +1.41%, RSI: 43.2, VIX: 12.36, ATR: 0.0033, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-02-02, Trend Pullback, SP500: -0.23%, RSI: 41.5, VIX: 13.23, ATR: 0.0011, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-03, Steady Climb, SP500: -1.53%, RSI: 37.5, VIX: 12.96, ATR: -0.0023, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-02-06, Trend Pullback, SP500: -1.57%, RSI: 40.1, VIX: 13.04, ATR: -0.0041, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-07, Steady Climb, SP500: -1.98%, RSI: 37.9, VIX: 13.59, ATR: -0.0039, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2006-02-08, Trend Pullback, SP500: -1.31%, RSI: 40.3, VIX: 12.83, ATR: -0.0048, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-09, Steady Climb, SP500: -0.56%, RSI: 51.5, VIX: 13.12, ATR: -0.0016, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2006-02-10, Trend Pullback, SP500: +0.23%, RSI: 52.0, VIX: 12.87, ATR: 0.0000, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-13, Steady Climb, SP500: -0.17%, RSI: 47.5, VIX: 13.35, ATR: 0.0010, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-02-14, Steady Climb, SP500: +1.65%, RSI: 56.0, VIX: 12.25, ATR: 0.0014, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-02-15, Steady Climb, SP500: +1.13%, RSI: 53.6, VIX: 12.31, ATR: 0.0015, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-16, Steady Climb, SP500: +2.03%, RSI: 53.3, VIX: 11.48, ATR: 0.0032, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-02-17, Steady Climb, SP500: +1.60%, RSI: 51.2, VIX: 12.01, ATR: 0.0048, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-02-21, Steady Climb, SP500: +1.60%, RSI: 51.7, VIX: 12.41, ATR: 0.0049, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-02-22, Steady Climb, SP500: +1.34%, RSI: 55.5, VIX: 11.88, ATR: 0.0017, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-23, Steady Climb, SP500: +0.61%, RSI: 59.9, VIX: 11.87, ATR: 0.0015, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-02-24, Steady Climb, SP500: +0.00%, RSI: 65.8, VIX: 11.46, ATR: 0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-02-27, Steady Climb, SP500: +0.53%, RSI: 67.3, VIX: 11.59, ATR: 0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-02-28, Steady Climb, SP500: -0.18%, RSI: 64.8, VIX: 12.34, ATR: 0.0015, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-01, Steady Climb, SP500: -0.11%, RSI: 64.7, VIX: 11.54, ATR: -0.0014, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-02, Steady Climb, SP500: +0.10%, RSI: 64.5, VIX: 11.72, ATR: -0.0001, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-03, Steady Climb, SP500: -0.17%, RSI: 61.8, VIX: 11.96, ATR: -0.0003, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-06, Trend Pullback, SP500: -1.23%, RSI: 58.5, VIX: 12.74, ATR: -0.0004, BBW: 0.04, PrevState: Steady Climb, Score: 12
2006-03-07, Steady Climb, SP500: -0.37%, RSI: 50.2, VIX: 12.66, ATR: -0.0007, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-03-08, Trend Pullback, SP500: -0.99%, RSI: 49.0, VIX: 12.32, ATR: -0.0033, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-09, Steady Climb, SP500: -1.31%, RSI: 38.6, VIX: 12.68, ATR: -0.0026, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-03-10, Trend Pullback, SP500: -0.45%, RSI: 46.5, VIX: 11.85, ATR: -0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-13, Steady Climb, SP500: +0.46%, RSI: 50.7, VIX: 11.37, ATR: 0.0002, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2006-03-14, Steady Climb, SP500: +1.69%, RSI: 52.8, VIX: 10.74, ATR: 0.0015, BBW: 0.02, PrevState: Steady Climb, Score: 12
2006-03-15, Steady Climb, SP500: +1.92%, RSI: 58.9, VIX: 11.35, ATR: 0.0038, BBW: 0.02, PrevState: Steady Climb, Score: 12
2006-03-16, Steady Climb, SP500: +2.60%, RSI: 59.2, VIX: 11.98, ATR: 0.0059, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-17, Steady Climb, SP500: +2.02%, RSI: 57.9, VIX: 12.12, ATR: 0.0051, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-20, Steady Climb, SP500: +1.63%, RSI: 67.0, VIX: 11.79, ATR: 0.0041, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-21, Trend Pullback, SP500: -0.02%, RSI: 54.3, VIX: 11.62, ATR: 0.0015, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-03-22, Steady Climb, SP500: +0.16%, RSI: 60.6, VIX: 11.21, ATR: -0.0009, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2006-03-23, Trend Pullback, SP500: -0.28%, RSI: 59.5, VIX: 11.17, ATR: -0.0008, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-03-24, Steady Climb, SP500: -0.33%, RSI: 68.0, VIX: 11.19, ATR: -0.0009, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-03-27, Trend Pullback, SP500: -0.27%, RSI: 69.0, VIX: 11.46, ATR: 0.0000, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-03-28, Steady Climb, SP500: -0.31%, RSI: 60.0, VIX: 11.58, ATR: 0.0005, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2006-03-29, Steady Climb, SP500: -0.16%, RSI: 69.9, VIX: 10.95, ATR: -0.0018, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-30, Steady Climb, SP500: -0.11%, RSI: 63.4, VIX: 11.57, ATR: -0.0006, BBW: 0.04, PrevState: Steady Climb, Score: 8
2006-03-31, Trend Pullback, SP500: -0.62%, RSI: 57.4, VIX: 11.39, ATR: -0.0003, BBW: 0.04, PrevState: Steady Climb, Score: 12
2006-04-03, Steady Climb, SP500: -0.29%, RSI: 50.3, VIX: 11.57, ATR: -0.0005, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2006-04-04, Steady Climb, SP500: +0.98%, RSI: 52.2, VIX: 11.14, ATR: 0.0001, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-04-05, Steady Climb, SP500: +0.67%, RSI: 54.5, VIX: 11.13, ATR: 0.0003, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-04-06, Steady Climb, SP500: +0.68%, RSI: 51.3, VIX: 11.45, ATR: 0.0026, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-04-07, Trend Pullback, SP500: +0.05%, RSI: 44.0, VIX: 12.26, ATR: 0.0032, BBW: 0.02, PrevState: Steady Climb, Score: 8
2006-04-10, Steady Climb, SP500: -0.09%, RSI: 49.6, VIX: 12.19, ATR: -0.0001, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2006-04-11, Trend Pullback, SP500: -1.48%, RSI: 37.8, VIX: 13.00, ATR: -0.0027, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-04-12, Steady Climb, SP500: -1.79%, RSI: 40.9, VIX: 12.76, ATR: -0.0048, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2006-04-13, Trend Pullback, SP500: -1.52%, RSI: 40.6, VIX: 12.38, ATR: -0.0039, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-04-17, Steady Climb, SP500: -0.79%, RSI: 39.3, VIX: 12.58, ATR: -0.0017, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2006-04-18, Steady Climb, SP500: +0.82%, RSI: 57.8, VIX: 11.40, ATR: -0.0015, BBW: 0.02, PrevState: Steady Climb, Score: 10
2006-04-19, Steady Climb, SP500: +1.82%, RSI: 54.2, VIX: 11.32, ATR: 0.0029, BBW: 0.02, PrevState: Steady Climb, Score: 12
2006-04-20, Steady Climb, SP500: +1.81%, RSI: 56.9, VIX: 11.64, ATR: 0.0047, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-04-21, Steady Climb, SP500: +1.72%, RSI: 60.7, VIX: 11.59, ATR: 0.0053, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-04-24, Steady Climb, SP500: +1.77%, RSI: 56.7, VIX: 11.75, ATR: 0.0043, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-04-25, Trend Pullback, SP500: -0.42%, RSI: 47.2, VIX: 11.75, ATR: 0.0002, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-04-26, Steady Climb, SP500: -0.35%, RSI: 45.8, VIX: 11.76, ATR: -0.0015, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-04-27, Trend Pullback, SP500: -0.13%, RSI: 50.5, VIX: 11.84, ATR: -0.0017, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-04-28, Steady Climb, SP500: -0.05%, RSI: 62.1, VIX: 11.59, ATR: -0.0004, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2006-05-01, Trend Pullback, SP500: -0.22%, RSI: 56.4, VIX: 12.54, ATR: 0.0010, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-05-02, Steady Climb, SP500: +0.88%, RSI: 70.7, VIX: 11.99, ATR: 0.0009, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2006-05-03, Steady Climb, SP500: +0.21%, RSI: 64.7, VIX: 11.99, ATR: 0.0008, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-05-04, Steady Climb, SP500: +0.19%, RSI: 66.2, VIX: 11.86, ATR: -0.0000, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-05-05, Steady Climb, SP500: +1.16%, RSI: 75.0, VIX: 11.62, ATR: 0.0005, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-05-08, Steady Climb, SP500: +1.49%, RSI: 64.5, VIX: 12.00, ATR: 0.0030, BBW: 0.03, PrevState: Steady Climb, Score: 10
2006-05-09, Steady Climb, SP500: +0.91%, RSI: 63.1, VIX: 11.99, ATR: 0.0031, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-05-10, Steady Climb, SP500: +1.13%, RSI: 59.7, VIX: 11.78, ATR: 0.0035, BBW: 0.04, PrevState: Steady Climb, Score: 10
2006-05-11, Trend Pullback, SP500: -0.48%, RSI: 46.4, VIX: 12.49, ATR: 0.0016, BBW: 0.03, PrevState: Steady Climb, Score: 12
2006-05-12, Steady Climb, SP500: -2.60%, RSI: 40.3, VIX: 14.19, ATR: -0.0032, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-05-15, Trend Pullback, SP500: -2.28%, RSI: 45.7, VIX: 13.57, ATR: -0.0066, BBW: 0.03, PrevState: Steady Climb, Score: 8
2006-05-16, Steady Climb, SP500: -2.49%, RSI: 41.9, VIX: 13.35, ATR: -0.0072, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2006-05-17, Trend Pullback, SP500: -3.97%, RSI: 30.3, VIX: 16.26, ATR: -0.0057, BBW: 0.04, PrevState: Steady Climb, Score: 6
2006-05-18, Orderly Decline, SP500: -3.38%, RSI: 27.3, VIX: 16.99, ATR: -0.0056, BBW: 0.05, PrevState: Trend Pullback, Score: 6
2006-05-19, Orderly Decline, SP500: -1.87%, RSI: 32.2, VIX: 17.18, ATR: -0.0066, BBW: 0.06, PrevState: Orderly Decline, Score: 6
2006-05-22, Orderly Decline, SP500: -2.51%, RSI: 25.5, VIX: 17.72, ATR: -0.0068, BBW: 0.06, PrevState: Orderly Decline, Score: 6
2006-05-23, Orderly Decline, SP500: -2.75%, RSI: 25.4, VIX: 18.26, ATR: -0.0050, BBW: 0.07, PrevState: Orderly Decline, Score: 6
2006-05-24, Orderly Decline, SP500: -0.92%, RSI: 23.8, VIX: 17.36, ATR: -0.0022, BBW: 0.08, PrevState: Orderly Decline, Score: 6
