2005-01-03, Volatile Chop, 5d%: +nan%, MA20: +nan, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, Score: [0, -2, -1], Dist: 2.24
2005-08-09, Steady Climb, 5d%: -1.02%, MA20: +0.62, RSI: 47.7, VIX: 12.40, ATR: -0.0049, BBW: 0.02, Score: [1, 0, 3], Dist: 1.73
2005-08-10, Steady Climb, 5d%: -1.28%, MA20: +0.47, RSI: 51.3, VIX: 12.38, ATR: -0.0033, BBW: 0.02, Score: [0, 1, 3], Dist: 2.24
2005-08-11, Steady Climb, 5d%: +0.16%, MA20: +0.29, RSI: 52.6, VIX: 12.42, ATR: -0.0007, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-08-12, Steady Climb, 5d%: +0.32%, MA20: +0.28, RSI: 50.8, VIX: 12.74, ATR: 0.0023, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-08-15, Steady Climb, 5d%: +0.88%, MA20: +0.17, RSI: 51.6, VIX: 12.26, ATR: 0.0017, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-08-16, Orderly Decline, 5d%: -0.98%, MA20: -0.01, RSI: 40.7, VIX: 13.52, ATR: 0.0005, BBW: 0.02, Score: [-1, 0, 3], Dist: 2.45
2005-08-17, Orderly Decline, 5d%: -0.72%, MA20: -0.28, RSI: 36.6, VIX: 13.30, ATR: -0.0019, BBW: 0.02, Score: [-2, -2, 3], Dist: 2.24
2005-08-18, Orderly Decline, 5d%: -1.52%, MA20: -0.43, RSI: 40.5, VIX: 13.42, ATR: -0.0038, BBW: 0.03, Score: [-2, 0, 3], Dist: 2.24
2005-08-19, Orderly Decline, 5d%: -0.87%, MA20: -0.71, RSI: 40.1, VIX: 13.42, ATR: -0.0030, BBW: 0.03, Score: [-3, 0, 3], Dist: 2.45
2005-08-22, Orderly Decline, 5d%: -0.98%, MA20: -0.85, RSI: 34.5, VIX: 13.42, ATR: -0.0023, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2005-08-23, Orderly Decline, 5d%: -0.14%, MA20: -1.03, RSI: 31.8, VIX: 13.34, ATR: 0.0003, BBW: 0.03, Score: [-2, -2, 3], Dist: 2.24
2005-08-24, Orderly Decline, 5d%: -0.87%, MA20: -1.21, RSI: 32.3, VIX: 14.17, ATR: -0.0002, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2005-08-25, Orderly Decline, 5d%: -0.55%, MA20: -1.41, RSI: 39.6, VIX: 13.73, ATR: -0.0017, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2005-08-26, Orderly Decline, 5d%: -1.20%, MA20: -1.41, RSI: 37.4, VIX: 13.72, ATR: -0.0022, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2005-08-29, Orderly Decline, 5d%: -0.77%, MA20: -1.62, RSI: 36.5, VIX: 13.52, ATR: -0.0032, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2005-08-30, Orderly Decline, 5d%: -0.75%, MA20: -1.66, RSI: 35.6, VIX: 13.65, ATR: -0.0013, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2005-08-31, Orderly Decline, 5d%: +0.89%, MA20: -1.59, RSI: 38.4, VIX: 12.60, ATR: -0.0002, BBW: 0.03, Score: [-1, -2, 3], Dist: 2.45
2005-09-01, Orderly Decline, 5d%: +0.76%, MA20: -1.27, RSI: 43.6, VIX: 13.15, ATR: 0.0016, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2005-09-02, Orderly Decline, 5d%: +1.07%, MA20: -1.05, RSI: 38.6, VIX: 13.57, ATR: 0.0034, BBW: 0.03, Score: [-1, -2, 3], Dist: 2.45
2005-09-06, Trend Pullback, 5d%: +1.74%, MA20: -1.01, RSI: 60.0, VIX: 12.93, ATR: 0.0020, BBW: 0.03, Score: [-1, 1, 3], Dist: 3.00
2005-09-07, Steady Climb, 5d%: +2.31%, MA20: -0.78, RSI: 61.2, VIX: 12.52, ATR: 0.0039, BBW: 0.03, Score: [0, 1, 3], Dist: 2.24
2005-09-08, Steady Climb, 5d%: +0.93%, MA20: -0.40, RSI: 58.4, VIX: 12.93, ATR: 0.0036, BBW: 0.03, Score: [0, 1, 3], Dist: 2.24
2005-09-09, Steady Climb, 5d%: +1.63%, MA20: -0.13, RSI: 62.8, VIX: 11.98, ATR: 0.0031, BBW: 0.03, Score: [1, 1, 3], Dist: 1.41
2005-09-12, Steady Climb, 5d%: +1.85%, MA20: +0.41, RSI: 61.2, VIX: 11.65, ATR: 0.0036, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2005-09-13, Steady Climb, 5d%: -0.18%, MA20: +0.82, RSI: 57.6, VIX: 12.39, ATR: 0.0016, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2005-09-14, Steady Climb, 5d%: -0.74%, MA20: +1.14, RSI: 60.3, VIX: 12.91, ATR: -0.0001, BBW: 0.03, Score: [1, 1, 3], Dist: 1.41
2005-09-15, Steady Climb, 5d%: -0.32%, MA20: +1.17, RSI: 59.3, VIX: 12.49, ATR: -0.0016, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2005-09-16, Steady Climb, 5d%: -0.29%, MA20: +1.21, RSI: 69.1, VIX: 11.22, ATR: -0.0033, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2005-09-19, Steady Climb, 5d%: -0.77%, MA20: +1.37, RSI: 61.0, VIX: 12.14, ATR: -0.0007, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2005-09-20, Steady Climb, 5d%: -0.80%, MA20: +1.41, RSI: 57.1, VIX: 12.64, ATR: 0.0009, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2005-09-21, Steady Climb, 5d%: -1.38%, MA20: +1.33, RSI: 44.4, VIX: 13.79, ATR: -0.0007, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2005-09-22, Steady Climb, 5d%: -1.07%, MA20: +1.02, RSI: 46.3, VIX: 13.33, ATR: -0.0043, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2005-09-23, Steady Climb, 5d%: -1.83%, MA20: +0.66, RSI: 48.5, VIX: 12.96, ATR: -0.0055, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2005-09-26, Orderly Decline, 5d%: -1.25%, MA20: +0.35, RSI: 38.3, VIX: 13.04, ATR: -0.0031, BBW: 0.03, Score: [0, -2, 3], Dist: 3.00
2005-09-27, Orderly Decline, 5d%: -0.47%, MA20: -0.07, RSI: 35.8, VIX: 12.76, ATR: -0.0005, BBW: 0.03, Score: [0, -2, 3], Dist: 3.00
2005-09-28, Orderly Decline, 5d%: +0.55%, MA20: -0.40, RSI: 39.3, VIX: 12.63, ATR: 0.0010, BBW: 0.03, Score: [0, -2, 3], Dist: 3.00
2005-09-29, Orderly Decline, 5d%: +1.08%, MA20: -0.78, RSI: 40.2, VIX: 12.24, ATR: 0.0004, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2005-09-30, Orderly Decline, 5d%: +1.11%, MA20: -0.83, RSI: 41.7, VIX: 11.92, ATR: 0.0021, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2005-10-03, Orderly Decline, 5d%: +0.91%, MA20: -0.85, RSI: 46.4, VIX: 12.46, ATR: 0.0031, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2005-10-04, Orderly Decline, 5d%: -0.10%, MA20: -0.97, RSI: 41.1, VIX: 13.20, ATR: 0.0028, BBW: 0.03, Score: [-2, 0, 3], Dist: 2.24
2005-10-05, Orderly Decline, 5d%: -1.68%, MA20: -1.04, RSI: 32.4, VIX: 14.55, ATR: -0.0005, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2005-10-06, Orderly Decline, 5d%: -2.95%, MA20: -1.28, RSI: 22.3, VIX: 14.96, ATR: -0.0065, BBW: 0.04, Score: [-4, -2, 3], Dist: 3.00
2005-10-07, Orderly Decline, 5d%: -2.68%, MA20: -1.62, RSI: 28.4, VIX: 14.59, ATR: -0.0088, BBW: 0.04, Score: [-4, -2, 3], Dist: 3.00
2005-10-10, Orderly Decline, 5d%: -3.21%, MA20: -1.67, RSI: 28.8, VIX: 15.55, ATR: -0.0071, BBW: 0.05, Score: [-4, -2, 3], Dist: 3.00
2005-10-11, Orderly Decline, 5d%: -2.44%, MA20: -1.79, RSI: 32.3, VIX: 15.63, ATR: -0.0046, BBW: 0.05, Score: [-4, -2, 3], Dist: 3.00
2005-10-12, Orderly Decline, 5d%: -1.56%, MA20: -2.02, RSI: 25.1, VIX: 16.22, ATR: -0.0023, BBW: 0.06, Score: [-3, -2, 2], Dist: 1.73
2005-10-13, Orderly Decline, 5d%: -1.23%, MA20: -2.34, RSI: 24.1, VIX: 16.47, ATR: -0.0033, BBW: 0.06, Score: [-3, -2, 2], Dist: 1.73
2005-10-14, Orderly Decline, 5d%: -0.78%, MA20: -2.59, RSI: 32.6, VIX: 14.87, ATR: -0.0040, BBW: 0.06, Score: [-3, -2, 3], Dist: 2.45
2005-10-17, Orderly Decline, 5d%: +0.23%, MA20: -2.46, RSI: 35.3, VIX: 14.67, ATR: -0.0008, BBW: 0.06, Score: [-2, -2, 3], Dist: 2.24
2005-10-18, Orderly Decline, 5d%: -0.57%, MA20: -2.32, RSI: 30.2, VIX: 15.33, ATR: 0.0016, BBW: 0.06, Score: [-3, -2, 3], Dist: 2.45
2005-10-19, Orderly Decline, 5d%: +1.54%, MA20: -2.43, RSI: 34.8, VIX: 13.50, ATR: 0.0012, BBW: 0.06, Score: [-1, -2, 3], Dist: 2.45
2005-10-20, Orderly Decline, 5d%: +0.08%, MA20: -2.41, RSI: 29.0, VIX: 16.11, ATR: 0.0025, BBW: 0.06, Score: [-2, -2, 2], Dist: 1.41
2005-10-21, Orderly Decline, 5d%: -0.59%, MA20: -2.55, RSI: 30.6, VIX: 16.13, ATR: -0.0010, BBW: 0.06, Score: [-3, -2, 2], Dist: 1.73
2005-10-24, Orderly Decline, 5d%: +0.78%, MA20: -2.60, RSI: 44.1, VIX: 14.74, ATR: -0.0018, BBW: 0.06, Score: [-1, 0, 3], Dist: 2.45
2005-10-25, Trend Pullback, 5d%: +1.56%, MA20: -2.31, RSI: 50.1, VIX: 14.53, ATR: 0.0022, BBW: 0.06, Score: [-1, 1, 3], Dist: 3.00
2005-10-26, Orderly Decline, 5d%: -0.37%, MA20: -2.04, RSI: 50.0, VIX: 14.59, ATR: 0.0019, BBW: 0.06, Score: [-2, 0, 3], Dist: 2.24
2005-10-27, Orderly Decline, 5d%: +0.09%, MA20: -1.78, RSI: 43.0, VIX: 16.02, ATR: 0.0037, BBW: 0.05, Score: [-2, 0, 2], Dist: 1.41
2005-10-28, Trend Pullback, 5d%: +1.60%, MA20: -1.50, RSI: 54.2, VIX: 14.25, ATR: -0.0008, BBW: 0.04, Score: [-1, 1, 3], Dist: 3.00
2005-10-31, Trend Pullback, 5d%: +0.64%, MA20: -0.85, RSI: 58.0, VIX: 15.32, ATR: -0.0016, BBW: 0.04, Score: [-1, 1, 3], Dist: 3.00
2005-11-01, Steady Climb, 5d%: +0.52%, MA20: -0.07, RSI: 59.2, VIX: 14.85, ATR: 0.0023, BBW: 0.03, Score: [1, 1, 3], Dist: 1.41
2005-11-02, Steady Climb, 5d%: +1.96%, MA20: +0.49, RSI: 62.9, VIX: 13.48, ATR: 0.0042, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2005-11-03, Steady Climb, 5d%: +3.48%, MA20: +0.96, RSI: 61.7, VIX: 13.00, ATR: 0.0062, BBW: 0.04, Score: [4, 1, 3], Dist: 2.24
2005-11-04, Steady Climb, 5d%: +1.81%, MA20: +1.39, RSI: 60.8, VIX: 13.17, ATR: 0.0042, BBW: 0.05, Score: [3, 1, 3], Dist: 1.41
2005-11-07, Steady Climb, 5d%: +1.31%, MA20: +1.86, RSI: 67.2, VIX: 13.10, ATR: 0.0036, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2005-11-08, Steady Climb, 5d%: +1.32%, MA20: +2.19, RSI: 59.8, VIX: 13.08, ATR: 0.0037, BBW: 0.05, Score: [3, 1, 3], Dist: 1.41
2005-11-09, Steady Climb, 5d%: +0.48%, MA20: +2.37, RSI: 71.3, VIX: 12.80, ATR: 0.0009, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2005-11-10, Steady Climb, 5d%: +0.90%, MA20: +2.41, RSI: 73.5, VIX: 11.90, ATR: -0.0000, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-11, Steady Climb, 5d%: +1.19%, MA20: +2.52, RSI: 69.0, VIX: 11.63, ATR: 0.0016, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-14, Steady Climb, 5d%: +0.90%, MA20: +2.76, RSI: 70.4, VIX: 12.18, ATR: 0.0029, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-15, Steady Climb, 5d%: +0.86%, MA20: +2.97, RSI: 70.7, VIX: 12.23, ATR: 0.0036, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-16, Steady Climb, 5d%: +0.87%, MA20: +2.86, RSI: 82.4, VIX: 12.26, ATR: 0.0016, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-17, Steady Climb, 5d%: +0.96%, MA20: +2.97, RSI: 80.5, VIX: 11.25, ATR: -0.0004, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-18, Steady Climb, 5d%: +1.10%, MA20: +2.92, RSI: 79.6, VIX: 11.12, ATR: 0.0011, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-21, Steady Climb, 5d%: +1.71%, MA20: +2.88, RSI: 86.2, VIX: 10.82, ATR: 0.0034, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-22, Steady Climb, 5d%: +2.62%, MA20: +3.14, RSI: 85.0, VIX: 10.60, ATR: 0.0055, BBW: 0.07, Score: [4, 2, 3], Dist: 2.45
2005-11-23, Steady Climb, 5d%: +2.79%, MA20: +3.36, RSI: 84.8, VIX: 10.96, ATR: 0.0057, BBW: 0.07, Score: [4, 2, 3], Dist: 2.45
2005-11-25, Steady Climb, 5d%: +2.05%, MA20: +3.47, RSI: 85.4, VIX: 10.88, ATR: 0.0046, BBW: 0.07, Score: [4, 2, 3], Dist: 2.45
2005-11-28, Steady Climb, 5d%: +0.74%, MA20: +3.30, RSI: 72.8, VIX: 11.84, ATR: 0.0040, BBW: 0.06, Score: [3, 2, 3], Dist: 1.73
2005-11-29, Steady Climb, 5d%: +0.21%, MA20: +3.16, RSI: 77.0, VIX: 11.89, ATR: 0.0010, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2005-11-30, Steady Climb, 5d%: -0.93%, MA20: +3.06, RSI: 68.5, VIX: 12.06, ATR: -0.0013, BBW: 0.06, Score: [1, 2, 3], Dist: 1.73
2005-12-01, Steady Climb, 5d%: -0.07%, MA20: +2.70, RSI: 70.4, VIX: 11.24, ATR: -0.0034, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2005-12-02, Steady Climb, 5d%: -0.25%, MA20: +2.68, RSI: 69.1, VIX: 11.01, ATR: -0.0012, BBW: 0.06, Score: [2, 2, 3], Dist: 1.41
2005-12-05, Steady Climb, 5d%: +0.37%, MA20: +2.68, RSI: 67.4, VIX: 11.60, ATR: 0.0018, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2005-12-06, Steady Climb, 5d%: +0.49%, MA20: +2.56, RSI: 72.2, VIX: 11.52, ATR: 0.0020, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2005-12-07, Steady Climb, 5d%: +0.63%, MA20: +2.45, RSI: 65.9, VIX: 12.18, ATR: 0.0021, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2005-12-08, Steady Climb, 5d%: -0.70%, MA20: +2.12, RSI: 59.0, VIX: 12.21, ATR: -0.0013, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2005-12-09, Steady Climb, 5d%: -0.45%, MA20: +1.74, RSI: 57.9, VIX: 11.69, ATR: -0.0018, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2005-12-12, Steady Climb, 5d%: -0.13%, MA20: +1.53, RSI: 54.3, VIX: 11.47, ATR: -0.0011, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2005-12-13, Steady Climb, 5d%: +0.30%, MA20: +1.34, RSI: 54.7, VIX: 11.11, ATR: -0.0004, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2005-12-14, Steady Climb, 5d%: +1.22%, MA20: +1.20, RSI: 55.4, VIX: 10.48, ATR: 0.0019, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2005-12-15, Steady Climb, 5d%: +1.20%, MA20: +1.01, RSI: 52.1, VIX: 10.73, ATR: 0.0033, BBW: 0.02, Score: [3, 1, 3], Dist: 1.41
2005-12-16, Steady Climb, 5d%: +0.63%, MA20: +0.76, RSI: 58.4, VIX: 10.68, ATR: 0.0028, BBW: 0.02, Score: [3, 1, 3], Dist: 1.41
2005-12-19, Steady Climb, 5d%: -0.04%, MA20: +0.59, RSI: 51.9, VIX: 11.38, ATR: 0.0014, BBW: 0.02, Score: [2, 1, 3], Dist: 1.00
2005-12-20, Steady Climb, 5d%: -0.62%, MA20: +0.36, RSI: 58.7, VIX: 11.19, ATR: -0.0016, BBW: 0.02, Score: [0, 1, 3], Dist: 2.24
2005-12-21, Steady Climb, 5d%: -0.78%, MA20: +0.21, RSI: 48.0, VIX: 10.81, ATR: -0.0030, BBW: 0.02, Score: [0, 0, 3], Dist: 2.45
2005-12-22, Steady Climb, 5d%: -0.22%, MA20: +0.20, RSI: 53.0, VIX: 10.29, ATR: -0.0019, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-12-23, Steady Climb, 5d%: +0.11%, MA20: +0.33, RSI: 56.8, VIX: 10.27, ATR: 0.0004, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-12-27, Steady Climb, 5d%: -0.27%, MA20: +0.51, RSI: 43.9, VIX: 11.57, ATR: 0.0021, BBW: 0.02, Score: [2, 0, 3], Dist: 1.41
2005-12-28, Steady Climb, 5d%: -0.12%, MA20: +0.35, RSI: 50.7, VIX: 11.35, ATR: -0.0000, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2005-12-29, Steady Climb, 5d%: -0.66%, MA20: +0.21, RSI: 48.7, VIX: 11.61, ATR: -0.0017, BBW: 0.02, Score: [0, 0, 3], Dist: 2.45
2005-12-30, Orderly Decline, 5d%: -1.56%, MA20: -0.12, RSI: 40.6, VIX: 12.07, ATR: -0.0030, BBW: 0.02, Score: [-1, 0, 3], Dist: 2.45
2006-01-03, Trend Pullback, 5d%: +0.01%, MA20: -0.29, RSI: 55.3, VIX: 11.14, ATR: -0.0034, BBW: 0.02, Score: [-1, 1, 3], Dist: 3.00
2006-01-04, Steady Climb, 5d%: +1.35%, MA20: -0.14, RSI: 54.0, VIX: 11.37, ATR: 0.0011, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2006-01-05, Steady Climb, 5d%: +1.22%, MA20: +0.02, RSI: 50.5, VIX: 11.31, ATR: 0.0035, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2006-01-06, Steady Climb, 5d%: +2.47%, MA20: +0.19, RSI: 58.9, VIX: 11.00, ATR: 0.0049, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2006-01-09, Steady Climb, 5d%: +3.35%, MA20: +0.41, RSI: 63.9, VIX: 11.13, ATR: 0.0061, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2006-01-10, Steady Climb, 5d%: +1.65%, MA20: +0.64, RSI: 69.8, VIX: 10.86, ATR: 0.0042, BBW: 0.04, Score: [3, 2, 3], Dist: 1.73
2006-01-11, Steady Climb, 5d%: +1.63%, MA20: +0.86, RSI: 71.7, VIX: 10.94, ATR: 0.0038, BBW: 0.04, Score: [3, 2, 3], Dist: 1.73
2006-01-12, Steady Climb, 5d%: +0.99%, MA20: +1.12, RSI: 63.8, VIX: 11.20, ATR: 0.0035, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2006-01-13, Steady Climb, 5d%: +0.17%, MA20: +1.33, RSI: 62.1, VIX: 11.23, ATR: 0.0004, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-01-17, Steady Climb, 5d%: -0.56%, MA20: +1.61, RSI: 58.4, VIX: 11.91, ATR: -0.0007, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-01-18, Steady Climb, 5d%: -0.91%, MA20: +1.77, RSI: 63.8, VIX: 12.25, ATR: -0.0016, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-01-19, Steady Climb, 5d%: -0.71%, MA20: +1.79, RSI: 66.2, VIX: 11.98, ATR: -0.0028, BBW: 0.04, Score: [1, 2, 3], Dist: 1.73
2006-01-20, Steady Climb, 5d%: -1.91%, MA20: +1.78, RSI: 53.4, VIX: 14.56, ATR: -0.0009, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-01-23, Steady Climb, 5d%: -1.85%, MA20: +1.38, RSI: 57.8, VIX: 13.93, ATR: -0.0040, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-01-24, Steady Climb, 5d%: -1.25%, MA20: +1.07, RSI: 48.8, VIX: 13.31, ATR: -0.0043, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2006-01-25, Steady Climb, 5d%: -1.04%, MA20: +0.89, RSI: 44.5, VIX: 12.87, ATR: -0.0034, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2006-01-26, Steady Climb, 5d%: -0.87%, MA20: +0.68, RSI: 50.2, VIX: 12.42, ATR: -0.0028, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-01-27, Steady Climb, 5d%: +1.76%, MA20: +0.42, RSI: 49.0, VIX: 11.97, ATR: 0.0020, BBW: 0.04, Score: [2, 0, 3], Dist: 1.41
2006-01-30, Steady Climb, 5d%: +1.69%, MA20: +0.30, RSI: 47.0, VIX: 12.39, ATR: 0.0036, BBW: 0.04, Score: [2, 0, 3], Dist: 1.41
2006-01-31, Steady Climb, 5d%: +1.04%, MA20: +0.10, RSI: 44.5, VIX: 12.95, ATR: 0.0044, BBW: 0.03, Score: [1, 0, 3], Dist: 1.73
2006-02-01, Steady Climb, 5d%: +1.41%, MA20: -0.31, RSI: 43.2, VIX: 12.36, ATR: 0.0033, BBW: 0.03, Score: [0, 0, 3], Dist: 2.45
2006-02-02, Orderly Decline, 5d%: -0.23%, MA20: -0.42, RSI: 41.5, VIX: 13.23, ATR: 0.0011, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2006-02-03, Orderly Decline, 5d%: -1.53%, MA20: -0.63, RSI: 37.5, VIX: 12.96, ATR: -0.0023, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2006-02-06, Orderly Decline, 5d%: -1.57%, MA20: -0.94, RSI: 40.1, VIX: 13.04, ATR: -0.0041, BBW: 0.03, Score: [-3, 0, 3], Dist: 2.45
2006-02-07, Orderly Decline, 5d%: -1.98%, MA20: -1.03, RSI: 37.9, VIX: 13.59, ATR: -0.0039, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2006-02-08, Orderly Decline, 5d%: -1.31%, MA20: -1.17, RSI: 40.3, VIX: 12.83, ATR: -0.0048, BBW: 0.03, Score: [-3, 0, 3], Dist: 2.45
2006-02-09, Orderly Decline, 5d%: -0.56%, MA20: -1.10, RSI: 51.5, VIX: 13.12, ATR: -0.0016, BBW: 0.03, Score: [-3, 1, 3], Dist: 3.00
2006-02-10, Orderly Decline, 5d%: +0.23%, MA20: -0.95, RSI: 52.0, VIX: 12.87, ATR: 0.0000, BBW: 0.03, Score: [-2, 1, 3], Dist: 2.83
2006-02-13, Orderly Decline, 5d%: -0.17%, MA20: -0.84, RSI: 47.5, VIX: 13.35, ATR: 0.0010, BBW: 0.03, Score: [-2, 0, 3], Dist: 2.24
2006-02-14, Trend Pullback, 5d%: +1.65%, MA20: -0.73, RSI: 56.0, VIX: 12.25, ATR: 0.0014, BBW: 0.03, Score: [-1, 1, 3], Dist: 3.00
2006-02-15, Steady Climb, 5d%: +1.13%, MA20: -0.48, RSI: 53.6, VIX: 12.31, ATR: 0.0015, BBW: 0.03, Score: [0, 1, 3], Dist: 2.24
2006-02-16, Steady Climb, 5d%: +2.03%, MA20: -0.24, RSI: 53.3, VIX: 11.48, ATR: 0.0032, BBW: 0.03, Score: [1, 1, 3], Dist: 1.41
2006-02-17, Steady Climb, 5d%: +1.60%, MA20: +0.25, RSI: 51.2, VIX: 12.01, ATR: 0.0048, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2006-02-21, Steady Climb, 5d%: +1.60%, MA20: +0.33, RSI: 51.7, VIX: 12.41, ATR: 0.0049, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2006-02-22, Steady Climb, 5d%: +1.34%, MA20: +0.35, RSI: 55.5, VIX: 11.88, ATR: 0.0017, BBW: 0.03, Score: [2, 1, 3], Dist: 1.00
2006-02-23, Steady Climb, 5d%: +0.61%, MA20: +0.53, RSI: 59.9, VIX: 11.87, ATR: 0.0015, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2006-02-24, Steady Climb, 5d%: +0.00%, MA20: +0.56, RSI: 65.8, VIX: 11.46, ATR: 0.0002, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2006-02-27, Steady Climb, 5d%: +0.53%, MA20: +0.72, RSI: 67.3, VIX: 11.59, ATR: 0.0007, BBW: 0.04, Score: [3, 2, 3], Dist: 1.73
2006-02-28, Steady Climb, 5d%: -0.18%, MA20: +1.09, RSI: 64.8, VIX: 12.34, ATR: 0.0015, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-03-01, Steady Climb, 5d%: -0.11%, MA20: +1.27, RSI: 64.7, VIX: 11.54, ATR: -0.0014, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-03-02, Steady Climb, 5d%: +0.10%, MA20: +1.53, RSI: 64.5, VIX: 11.72, ATR: -0.0001, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-03-03, Steady Climb, 5d%: -0.17%, MA20: +1.77, RSI: 61.8, VIX: 11.96, ATR: -0.0003, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-03-06, Steady Climb, 5d%: -1.23%, MA20: +1.80, RSI: 58.5, VIX: 12.74, ATR: -0.0004, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2006-03-07, Steady Climb, 5d%: -0.37%, MA20: +1.57, RSI: 50.2, VIX: 12.66, ATR: -0.0007, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2006-03-08, Steady Climb, 5d%: -0.99%, MA20: +1.30, RSI: 49.0, VIX: 12.32, ATR: -0.0033, BBW: 0.03, Score: [1, 0, 3], Dist: 1.73
2006-03-09, Steady Climb, 5d%: -1.31%, MA20: +0.88, RSI: 38.6, VIX: 12.68, ATR: -0.0026, BBW: 0.03, Score: [1, -2, 3], Dist: 3.32
2006-03-10, Steady Climb, 5d%: -0.45%, MA20: +0.52, RSI: 46.5, VIX: 11.85, ATR: -0.0023, BBW: 0.03, Score: [2, 0, 3], Dist: 1.41
2006-03-13, Steady Climb, 5d%: +0.46%, MA20: +0.24, RSI: 50.7, VIX: 11.37, ATR: 0.0002, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
2006-03-14, Steady Climb, 5d%: +1.69%, MA20: +0.03, RSI: 52.8, VIX: 10.74, ATR: 0.0015, BBW: 0.02, Score: [1, 1, 3], Dist: 1.41
